Gospel	Marker ID	Verse number according to Christodouloupoulos and Steedman (2015)	Marker GRC	Marker LA	Context GRC	Context LA	Pertinence GRC	Pertinence LA	Implicit GRC	Implicit LA	Synoptic
 luke	lk12_05	b.LUK.12.5	ἐξουσία	potestas	ὑποδείξω δὲ ὑμῖν τίνα φοβηθῆτε· φοβήθητε τὸν μετὰ τὸ ἀποκτεῖναι ἔχοντα ἐξουσίαν ἐμβαλεῖν εἰς τὴν γέενναν. ναὶ λέγω ὑμῖν, τοῦτον φοβήθητε.	ostendam autem vobis quem timeatis timete eum qui postquam occiderit habet potestatem mittere in gehennam ita dico vobis hunc timete	false	false	false	false	si
 luke	lk12_07	b.LUK.12.7	not preselected	nolo	ἀλλὰ καὶ αἱ τρίχες τῆς κεφαλῆς ὑμῶν πᾶσαι ἠρίθμηνται. μὴ φοβεῖσθε· πολλῶν στρουθίων διαφέρετε.	sed et capilli capitis vestri omnes numerati sunt nolite ergo timere multis passeribus pluris estis	false	false	false	false	 
 luke	lk12_11	b.LUK.12.11	ἐξουσία	potestas	Ὅταν δὲ εἰσφέρωσιν ὑμᾶς ἐπὶ τὰς συναγωγὰς καὶ τὰς ἀρχὰς καὶ τὰς ἐξουσίας , μὴ μεριμνήσητε πῶς ἢ τί ἀπολογήσησθε ἢ τί εἴπητε·	cum autem inducent vos in synagogas et ad magistratus et potestates nolite solliciti esse qualiter aut quid respondeatis aut quid dicatis	false	false	false	false	 
 luke	lk12_11b	b.LUK.12.11	not preselected	nolo	Ὅταν δὲ εἰσφέρωσιν ὑμᾶς ἐπὶ τὰς συναγωγὰς καὶ τὰς ἀρχὰς καὶ τὰς ἐξουσίας , μὴ μεριμνήσητε πῶς ἢ τί ἀπολογήσησθε ἢ τί εἴπητε·	cum autem inducent vos in synagogas et ad magistratus et potestates nolite solliciti esse qualiter aut quid respondeatis aut quid dicatis	false	false	false	false	 
 luke	lk12_12	b.LUK.12.12	δεῖ	oportet	τὸ γὰρ ἅγιον πνεῦμα διδάξει ὑμᾶς ἐν αὐτῇ τῇ ὥρᾳ ἃ δεῖ εἰπεῖν .	Spiritus enim Sanctus docebit vos in ipsa hora quae oporteat dicere	true	true	false	false	 
 luke	lk12_22	b.LUK.12.22	not preselected	nolo	Εἶπεν δὲ πρὸς τοὺς μαθητὰς αὐτοῦ · διὰ τοῦτο λέγω ὑμῖν· μὴ μεριμνᾶτε τῇ ψυχῇ τί φάγητε, μηδὲ τῷ σώματι τί ἐνδύσησθε.	dixitque ad discipulos suos ideo dico vobis nolite solliciti esse animae quid manducetis neque corpori quid vestiamini	false	false	false	false	 
 luke	lk12_25	b.LUK.12.25	δύναμαι	possum	τίς δὲ ἐξ ὑμῶν μεριμνῶν δύναται ἐπὶ τὴν ἡλικίαν αὐτοῦ προσθεῖναι πῆχυν ;	quis autem vestrum cogitando potest adicere ad staturam suam cubitum unum	true	true	false	false	s09
 luke	lk12_26	b.LUK.12.26	δύναμαι	possum	εἰ οὖν οὐδὲ ἐλάχιστον δύνασθε , τί περὶ τῶν λοιπῶν μεριμνᾶτε;	si ergo neque quod minimum est potestis quid de ceteris solliciti estis	true	true	false	false	 
 luke	lk12_29	b.LUK.12.29	not preselected	nolo	καὶ ὑμεῖς μὴ ζητεῖτε τί φάγητε καὶ τί πίητε καὶ μὴ μετεωρίζεσθε·	et vos nolite quaerere quid manducetis aut quid bibatis et nolite in sublime tolli	false	false	false	false	 
 luke	lk12_29b	b.LUK.12.29	not preselected	nolo	καὶ ὑμεῖς μὴ ζητεῖτε τί φάγητε καὶ τί πίητε καὶ μὴ μετεωρίζεσθε·	et vos nolite quaerere quid manducetis aut quid bibatis et nolite in sublime tolli	false	false	false	false	 
 luke	lk12_32	b.LUK.12.32	not preselected	nolo	Μὴ φοβοῦ, τὸ μικρὸν ποίμνιον, ὅτι εὐδόκησεν ὁ πατὴρ ὑμῶν δοῦναι ὑμῖν τὴν βασιλείαν.	nolite timere pusillus grex quia conplacuit Patri vestro dare vobis regnum	false	false	false	false	 
 luke	lk12_47	b.LUK.12.47	θέλημα	voluntas	Ἐκεῖνος δὲ ὁ δοῦλος ὁ γνοὺς τὸ θέλημα τοῦ κυρίου αὐτοῦ καὶ μὴ ἑτοιμάσας ἢ ποιήσας πρὸς τὸ θέλημα αὐτοῦ δαρήσεται πολλάς·	ille autem servus qui cognovit voluntatem domini sui et non praeparavit et non fecit secundum voluntatem eius vapulabit multas	false	false	false	false	 
 luke	lk12_47b	b.LUK.12.47	θέλημα	voluntas	Ἐκεῖνος δὲ ὁ δοῦλος ὁ γνοὺς τὸ θέλημα τοῦ κυρίου αὐτοῦ καὶ μὴ ἑτοιμάσας ἢ ποιήσας πρὸς τὸ θέλημα αὐτοῦ δαρήσεται πολλάς·	ille autem servus qui cognovit voluntatem domini sui et non praeparavit et non fecit secundum voluntatem eius vapulabit multas	false	false	false	false	 
 luke	lk12_49	b.LUK.12.49	θέλω	volo	Πῦρ ἦλθον βαλεῖν ἐπὶ τὴν γῆν, καὶ τί θέλω εἰ ἤδη ἀνήφθη .	ignem veni mittere in terram et quid volo si accendatur	true	true	false	false	 
 luke	lk12_50	b.LUK.12.50	ἔχω	habeo + inf.	βάπτισμα δὲ ἔχω βαπτισθῆναι , καὶ πῶς συνέχομαι ἕως ὅτου τελεσθῇ.	baptisma autem habeo baptizari et quomodo coartor usque dum perficiatur	true	true	false	false	 
 luke	lk12_58	b.LUK.12.58	μήποτε	forte	ὡς γὰρ ὑπάγεις μετὰ τοῦ ἀντιδίκου σου ἐπ’ ἄρχοντα, ἐν τῇ ὁδῷ δὸς ἐργασίαν ἀπηλλάχθαι ἀπ’ αὐτοῦ, μήποτε κατασύρῃ σε πρὸς τὸν κριτήν , καὶ ὁ κριτής σε παραδώσει τῷ πράκτορι, καὶ ὁ πράκτωρ σε βαλεῖ εἰς φυλακήν.	cum autem vadis cum adversario tuo ad principem in via da operam liberari ab illo ne forte trahat te apud iudicem et iudex tradat te exactori et exactor mittat te in carcerem	false	false	false	false	sκ
 luke	lk13_11	b.LUK.13.11	δύναμαι	possum	καὶ ἰδοὺ γυνὴ πνεῦμα ἔχουσα ἀσθενείας ἔτη δεκαοκτὼ καὶ ἦν συγκύπτουσα καὶ μὴ δυναμένη ἀνακύψαι εἰς τὸ παντελές.	et ecce mulier quae habebat spiritum infirmitatis annis decem et octo et erat inclinata nec omnino poterat sursum respicere	true	true	false	false	 
 luke	lk13_14	b.LUK.13.14	δεῖ	oportet	Ἀποκριθεὶς δὲ ὁ ἀρχισυνάγωγος, ἀγανακτῶν ὅτι τῷ σαββάτῳ ἐθεράπευσεν ὁ Ἰησοῦς, ἔλεγεν τῷ ὄχλῳ ὅτι ἓξ ἡμέραι εἰσὶν ἐν αἷς δεῖ ἐργάζεσθαι · ἐν αὐταῖς οὖν ἐρχόμενοι θεραπεύεσθε καὶ μὴ τῇ ἡμέρᾳ τοῦ σαββάτου.	respondens autem archisynagogus indignans quia sabbato curasset Iesus dicebat turbae sex dies sunt in quibus oportet operari in his ergo venite et curamini et non in die sabbati	true	true	false	false	 
 luke	lk13_16	b.LUK.13.16	δεῖ	oportet	ταύτην δὲ θυγατέρα Ἀβραὰμ οὖσαν, ἣν ἔδησεν ὁ σατανᾶς ἰδοὺ δέκα καὶ ὀκτὼ ἔτη, οὐκ ἔδει λυθῆναι ἀπὸ τοῦ δεσμοῦ τούτου τῇ ἡμέρᾳ τοῦ σαββάτου ;	hanc autem filiam Abrahae quam alligavit Satanas ecce decem et octo annis non oportuit solvi a vinculo isto die sabbati	true	true	false	false	 
 luke	lk13_24	b.LUK.13.24	ἰσχύω	possum	ἀγωνίζεσθε εἰσελθεῖν διὰ τῆς στενῆς θύρας, ὅτι πολλοί , λέγω ὑμῖν, ζητήσουσιν εἰσελθεῖν καὶ οὐκ ἰσχύσουσιν { εἰσελθεῖν } .	contendite intrare per angustam portam quia multi dico vobis quaerunt intrare et non poterunt { intrare }	true	true	false	false	 
 luke	lk13_31	b.LUK.13.31	θέλω	volo	Ἐν αὐτῇ τῇ ὥρᾳ προσῆλθάν τινες Φαρισαῖοι λέγοντες αὐτῷ· ἔξελθε καὶ πορεύου ἐντεῦθεν, ὅτι Ἡρῴδης θέλει σε ἀποκτεῖναι .	in ipsa die accesserunt quidam Pharisaeorum dicentes illi exi et vade hinc quia Herodes vult te occidere	true	true	false	false	 
 luke	lk13_33	b.LUK.13.33	δεῖ	oportet	πλὴν δεῖ με σήμερον καὶ αὔριον καὶ τῇ ἐχομένῃ πορεύεσθαι , ὅτι οὐκ ἐνδέχεται προφήτην ἀπολέσθαι ἔξω Ἰερουσαλήμ.	verumtamen oportet me hodie et cras et sequenti ambulare quia non capit prophetam perire extra Hierusalem	true	true	false	false	 
 luke	lk13_34	b.LUK.13.34	θέλω	volo	Ἰερουσαλὴμ Ἰερουσαλήμ, ἡ ἀποκτείνουσα τοὺς προφήτας καὶ λιθοβολοῦσα τοὺς ἀπεσταλμένους πρὸς αὐτήν, ποσάκις ἠθέλησα ἐπισυνάξαι τὰ τέκνα σου ὃν τρόπον ὄρνις τὴν ἑαυτῆς νοσσιὰν ὑπὸ τὰς πτέρυγας, καὶ οὐκ ἠθελήσατε { μ’ ἐπισυνάξαι τὰ τέκνα } .	Hierusalem Hierusalem quae occidis prophetas et lapidas eos qui mittuntur ad te quotiens volui congregare filios tuos quemadmodum avis nidum suum sub pinnis et noluisti { me congregare filios tuos }	true	true	false	false	sω
 luke	lk13_34b	b.LUK.13.34	θέλω	nolo	Ἰερουσαλὴμ Ἰερουσαλήμ, ἡ ἀποκτείνουσα τοὺς προφήτας καὶ λιθοβολοῦσα τοὺς ἀπεσταλμένους πρὸς αὐτήν, ποσάκις ἠθέλησα ἐπισυνάξαι τὰ τέκνα σου ὃν τρόπον ὄρνις τὴν ἑαυτῆς νοσσιὰν ὑπὸ τὰς πτέρυγας, καὶ οὐκ ἠθελήσατε { μ’ ἐπισυνάξαι τὰ τέκνα } .	Hierusalem Hierusalem quae occidis prophetas et lapidas eos qui mittuntur ad te quotiens volui congregare filios tuos quemadmodum avis nidum suum sub pinnis et noluisti { me congregare filios tuos }	true	true	false	false	sω
 luke	lk14_03	b.LUK.14.3	ἔξεστι	licet	καὶ ἀποκριθεὶς ὁ Ἰησοῦς εἶπεν πρὸς τοὺς νομικοὺς καὶ Φαρισαίους λέγων· ἔξεστιν τῷ σαββάτῳ θεραπεῦσαι ἢ οὔ { ἔξεστιν τῷ σαββάτῳ θεραπεῦσαι } ;	et respondens Iesus dixit ad legis peritos et Pharisaeos dicens si licet sabbato curare	true	true	false	false	 
 luke	lk14_06	b.LUK.14.6	ἰσχύω	possum	καὶ οὐκ ἴσχυσαν ἀνταποκριθῆναι πρὸς ταῦτα .	et non poterant ad haec respondere illi	true	true	false	false	 
 luke	lk14_08	b.LUK.14.8	μήποτε	forte	ὅταν κληθῇς ὑπό τινος εἰς γάμους, μὴ κατακλιθῇς εἰς τὴν πρωτοκλισίαν, μήποτε ἐντιμότερός σου ᾖ κεκλημένος ὑπ’ αὐτοῦ ,	cum invitatus fueris ad nuptias non discumbas in primo loco ne forte honoratior te sit invitatus ab eo	false	false	false	false	 
 luke	lk14_12	b.LUK.14.12	not preselected	nolo	Ἔλεγεν δὲ καὶ τῷ κεκληκότι αὐτόν· ὅταν ποιῇς ἄριστον ἢ δεῖπνον, μὴ φώνει τοὺς φίλους σου μηδὲ τοὺς ἀδελφούς σου μηδὲ τοὺς συγγενεῖς σου μηδὲ γείτονας πλουσίους, μήποτε καὶ αὐτοὶ ἀντικαλέσωσίν σε καὶ γένηται ἀνταπόδομά σοι .	dicebat autem et ei qui se invitaverat cum facis prandium aut cenam noli vocare amicos tuos neque fratres tuos neque cognatos neque vicinos divites ne forte et ipsi te reinvitent et fiat tibi retributio	false	false	false	false	 
 luke	lk14_12b	b.LUK.14.12	μήποτε	forte	Ἔλεγεν δὲ καὶ τῷ κεκληκότι αὐτόν· ὅταν ποιῇς ἄριστον ἢ δεῖπνον, μὴ φώνει τοὺς φίλους σου μηδὲ τοὺς ἀδελφούς σου μηδὲ τοὺς συγγενεῖς σου μηδὲ γείτονας πλουσίους, μήποτε καὶ αὐτοὶ ἀντικαλέσωσίν σε καὶ γένηται ἀνταπόδομά σοι .	dicebat autem et ei qui se invitaverat cum facis prandium aut cenam noli vocare amicos tuos neque fratres tuos neque cognatos neque vicinos divites ne forte et ipsi te reinvitent et fiat tibi retributio	false	false	false	false	 
 luke	lk14_14	b.LUK.14.14	ἔχω	habeo + inf.	καὶ μακάριος ἔσῃ, ὅτι οὐκ ἔχουσιν ἀνταποδοῦναί σοι , ἀνταποδοθήσεται γάρ σοι ἐν τῇ ἀναστάσει τῶν δικαίων .	et beatus eris quia non habent retribuere tibi retribuetur enim tibi in resurrectione iustorum	true	true	false	false	 
 luke	lk14_18	b.LUK.14.18	ἀνάγκην ἔχω	necesse habeo	καὶ ἤρξαντο ἀπὸ μιᾶς πάντες παραιτεῖσθαι. ὁ πρῶτος εἶπεν αὐτῷ· ἀγρὸν ἠγόρασα καὶ ἔχω ἀνάγκην ἐξελθὼν ἰδεῖν αὐτόν · ἐρωτῶ σε, ἔχε με παρῃτημένον.	et coeperunt simul omnes excusare primus dixit ei villam emi et necesse habeo exire et videre illam rogo te habe me excusatum	true	true	false	false	 
 luke	lk14_20	b.LUK.14.20	δύναμαι	possum	καὶ ἕτερος εἶπεν· γυναῖκα ἔγημα καὶ διὰ τοῦτο οὐ δύναμαι ἐλθεῖν .	et alius dixit uxorem duxi et ideo non possum venire	true	true	false	false	 
 luke	lk14_26	b.LUK.14.26	δύναμαι	possum	εἴ τις ἔρχεται πρός με καὶ οὐ μισεῖ τὸν πατέρα ἑαυτοῦ καὶ τὴν μητέρα καὶ τὴν γυναῖκα καὶ τὰ τέκνα καὶ τοὺς ἀδελφοὺς καὶ τὰς ἀδελφὰς ἔτι τε καὶ τὴν ψυχὴν ἑαυτοῦ, οὐ δύναται εἶναί μου μαθητής .	si quis venit ad me et non odit patrem suum et matrem et uxorem et filios et fratres et sorores adhuc autem et animam suam non potest esse meus discipulus	true	true	false	false	 
 luke	lk14_27	b.LUK.14.27	δύναμαι	possum	ὅστις οὐ βαστάζει τὸν σταυρὸν ἑαυτοῦ καὶ ἔρχεται ὀπίσω μου , οὐ δύναται εἶναί μου μαθητής .	et qui non baiulat crucem suam et venit post me non potest esse meus discipulus	true	true	false	false	 
 luke	lk14_28	b.LUK.14.28	θέλω	volo	Τίς γὰρ ἐξ ὑμῶν θέλων πύργον οἰκοδομῆσαι οὐχὶ πρῶτον καθίσας ψηφίζει τὴν δαπάνην, εἰ ἔχει εἰς ἀπαρτισμόν;	quis enim ex vobis volens turrem aedificare non prius sedens conputat sumptus qui necessarii sunt { turrem aedificare } si habet ad perficiendum	true	true	false	false	 
 luke	lk14_28b	b.LUK.14.28	not preselected	necessarius	Τίς γὰρ ἐξ ὑμῶν θέλων πύργον οἰκοδομῆσαι οὐχὶ πρῶτον καθίσας ψηφίζει τὴν δαπάνην, εἰ ἔχει εἰς ἀπαρτισμόν;	quis enim ex vobis volens turrem aedificare non prius sedens conputat sumptus qui necessarii sunt { turrem aedificare } si habet ad perficiendum	false	true	false	false	 
 luke	lk14_29	b.LUK.14.29	ἰσχύω	possum	ἵνα μήποτε θέντος αὐτοῦ θεμέλιον καὶ μὴ ἰσχύοντος ἐκτελέσαι πάντες οἱ θεωροῦντες ἄρξωνται αὐτῷ ἐμπαίζειν	ne posteaquam posuerit fundamentum et non potuerit perficere omnes qui vident incipiant inludere ei	true	true	false	false	 
 luke	lk14_30	b.LUK.14.30	ἰσχύω	possum	λέγοντες ὅτι οὗτος ὁ ἄνθρωπος ἤρξατο οἰκοδομεῖν καὶ οὐκ ἴσχυσεν ἐκτελέσαι .	dicentes quia hic homo coepit aedificare et non potuit consummare	true	true	false	false	 
 luke	lk14_31	b.LUK.14.31	not preselected	turus	Ἢ τίς βασιλεὺς πορευόμενος ἑτέρῳ βασιλεῖ συμβαλεῖν εἰς πόλεμον οὐχὶ καθίσας πρῶτον βουλεύσεται εἰ δυνατός ἐστιν ἐν δέκα χιλιάσιν ὑπαντῆσαι τῷ μετὰ εἴκοσι χιλιάδων ἐρχομένῳ ἐπ’ αὐτόν ;	aut qui rex i turus committere bellum adversus alium regem non sedens prius cogitat si possit cum decem milibus occurrere ei qui cum viginti milibus venit ad se	false	true	false	false	 
 luke	lk14_31b	b.LUK.14.31	δυνατός	possum	Ἢ τίς βασιλεὺς πορευόμενος ἑτέρῳ βασιλεῖ συμβαλεῖν εἰς πόλεμον οὐχὶ καθίσας πρῶτον βουλεύσεται εἰ δυνατός ἐστιν ἐν δέκα χιλιάσιν ὑπαντῆσαι τῷ μετὰ εἴκοσι χιλιάδων ἐρχομένῳ ἐπ’ αὐτόν ;	aut qui rex i turus committere bellum adversus alium regem non sedens prius cogitat si possit cum decem milibus occurrere ei qui cum viginti milibus venit ad se	true	true	false	false	 
 luke	lk14_33	b.LUK.14.33	δύναμαι	possum	οὕτως οὖν πᾶς ἐξ ὑμῶν ὃς οὐκ ἀποτάσσεται πᾶσιν τοῖς ἑαυτοῦ ὑπάρχουσιν οὐ δύναται εἶναί μου μαθητής .	sic ergo omnis ex vobis qui non renuntiat omnibus quae possidet non potest meus esse discipulus	true	true	false	false	 
 luke	lk15_28	b.LUK.15.28	θέλω	nolo	ὠργίσθη δὲ καὶ οὐκ ἤθελεν εἰσελθεῖν , ὁ δὲ πατὴρ αὐτοῦ ἐξελθὼν παρεκάλει αὐτόν.	indignatus est autem et nolebat introire pater ergo illius egressus coepit rogare illum	true	true	false	false	 
 luke	lk15_32	b.LUK.15.32	δεῖ	oportet	εὐφρανθῆναι δὲ καὶ χαρῆναι ἔδει , ὅτι ὁ ἀδελφός σου οὗτος νεκρὸς ἦν καὶ ἔζησεν, καὶ ἀπολωλὼς καὶ εὑρέθη.	epulari autem et gaudere oportebat quia frater tuus hic mortuus erat et revixit perierat et inventus est	true	true	false	false	 
 luke	lk16_02	b.LUK.16.2	δύναμαι	possum	καὶ φωνήσας αὐτὸν εἶπεν αὐτῷ· τί τοῦτο ἀκούω περὶ σοῦ; ἀπόδος τὸν λόγον τῆς οἰκονομίας σου, οὐ γὰρ δύνῃ ἔτι οἰκονομεῖν.	et vocavit illum et ait illi quid hoc audio de te redde rationem vilicationis tuae iam enim non poteris vilicare	true	true	false	false	 
 luke	lk16_03	b.LUK.16.3	ἰσχύω	valeo	εἶπεν δὲ ἐν ἑαυτῷ ὁ οἰκονόμος· τί ποιήσω, ὅτι ὁ κύριός μου ἀφαιρεῖται τὴν οἰκονομίαν ἀπ’ ἐμοῦ; σκάπτειν οὐκ ἰσχύω , ἐπαιτεῖν αἰσχύνομαι.	ait autem vilicus intra se quid faciam quia dominus meus aufert a me vilicationem fodere non valeo mendicare erubesco	false	false	false	false	 
 luke	lk16_05	b.LUK.16.5	ὀφείλω	debeo	καὶ προσκαλεσάμενος ἕνα ἕκαστον τῶν χρεοφειλετῶν τοῦ κυρίου ἑαυτοῦ ἔλεγεν τῷ πρώτῳ· πόσον ὀφείλεις τῷ κυρίῳ μου;	convocatis itaque singulis debitoribus domini sui dicebat primo quantum debes domino meo	false	false	false	false	 
 luke	lk16_07	b.LUK.16.7	ὀφείλω	debeo	ἔπειτα ἑτέρῳ εἶπεν· σὺ δὲ πόσον ὀφείλεις ; ὁ δὲ εἶπεν· ἑκατὸν κόρους σίτου. λέγει αὐτῷ· δέξαι σου τὰ γράμματα καὶ γράψον ὀγδοήκοντα.	deinde alio dixit tu vero quantum debes qui ait centum choros tritici ait illi accipe litteras tuas et scribe octoginta	false	false	false	false	 
 luke	lk16_10	b.LUK.16.10	ἄδικος	iniquus	Ὁ πιστὸς ἐν ἐλαχίστῳ καὶ ἐν πολλῷ πιστός ἐστιν, καὶ ὁ ἐν ἐλαχίστῳ ἄδικος καὶ ἐν πολλῷ ἄδικός ἐστιν.	qui fidelis est in minimo et in maiori fidelis est et qui in modico iniquus est et in maiori iniquus est	false	false	false	false	 
 luke	lk16_10b	b.LUK.16.10	ἄδικος	iniquus	Ὁ πιστὸς ἐν ἐλαχίστῳ καὶ ἐν πολλῷ πιστός ἐστιν, καὶ ὁ ἐν ἐλαχίστῳ ἄδικος καὶ ἐν πολλῷ ἄδικός ἐστιν.	qui fidelis est in minimo et in maiori fidelis est et qui in modico iniquus est et in maiori iniquus est	false	false	false	false	 
 luke	lk16_11	b.LUK.16.11	ἄδικος	iniquus	εἰ οὖν ἐν τῷ ἀδίκῳ μαμωνᾷ πιστοὶ οὐκ ἐγένεσθε, τὸ ἀληθινὸν τίς ὑμῖν πιστεύσει;	si ergo in iniquo mamona fideles non fuistis quod verum est quis credet vobis	false	false	false	false	 
 luke	lk16_13	b.LUK.16.13	δύναμαι	possum	Οὐδεὶς οἰκέτης δύναται δυσὶν κυρίοις δουλεύειν · ἢ γὰρ τὸν ἕνα μισήσει καὶ τὸν ἕτερον ἀγαπήσει, ἢ ἑνὸς ἀνθέξεται καὶ τοῦ ἑτέρου καταφρονήσει. οὐ δύνασθε θεῷ δουλεύειν καὶ μαμωνᾷ .	nemo servus potest duobus dominis servire aut enim unum odiet et alterum diliget aut uni adherebit et alterum contemnet non potestis Deo servire et mamonae	true	true	false	false	sr
 luke	lk16_13b	b.LUK.16.13	δύναμαι	possum	Οὐδεὶς οἰκέτης δύναται δυσὶν κυρίοις δουλεύειν · ἢ γὰρ τὸν ἕνα μισήσει καὶ τὸν ἕτερον ἀγαπήσει, ἢ ἑνὸς ἀνθέξεται καὶ τοῦ ἑτέρου καταφρονήσει. οὐ δύνασθε θεῷ δουλεύειν καὶ μαμωνᾷ .	nemo servus potest duobus dominis servire aut enim unum odiet et alterum diliget aut uni adherebit et alterum contemnet non potestis Deo servire et mamonae	true	true	false	false	sr
 luke	lk16_26	b.LUK.16.26	θέλω	volo	καὶ ἐν πᾶσιν τούτοις μεταξὺ ἡμῶν καὶ ὑμῶν χάσμα μέγα ἐστήρικται, ὅπως οἱ θέλοντες διαβῆναι ἔνθεν πρὸς ὑμᾶς μὴ δύνωνται , { διαβῆναι ἔνθεν πρὸς ὑμᾶς } μηδὲ { δύνωνται } ἐκεῖθεν πρὸς ἡμᾶς διαπερῶσιν.	et in his omnibus inter nos et vos chasma magnum firmatum est ut hii qui volunt hinc transire ad vos non possint neque { possint } inde huc transmeare	true	true	false	false	sγ
 luke	lk16_26b	b.LUK.16.26	δύναμαι	possum	καὶ ἐν πᾶσιν τούτοις μεταξὺ ἡμῶν καὶ ὑμῶν χάσμα μέγα ἐστήρικται, ὅπως οἱ θέλοντες διαβῆναι ἔνθεν πρὸς ὑμᾶς μὴ δύνωνται , { διαβῆναι ἔνθεν πρὸς ὑμᾶς } μηδὲ { δύνωνται } ἐκεῖθεν πρὸς ἡμᾶς διαπερῶσιν.	et in his omnibus inter nos et vos chasma magnum firmatum est ut hii qui volunt hinc transire ad vos non possint neque { possint } inde huc transmeare	true	true	false	false	sγ
 luke	lk16_26c	b.LUK.16.26	δύναμαι	possum	καὶ ἐν πᾶσιν τούτοις μεταξὺ ἡμῶν καὶ ὑμῶν χάσμα μέγα ἐστήρικται, ὅπως οἱ θέλοντες διαβῆναι ἔνθεν πρὸς ὑμᾶς μὴ δύνωνται , { διαβῆναι ἔνθεν πρὸς ὑμᾶς } μηδὲ { δύνωνται } ἐκεῖθεν πρὸς ἡμᾶς διαπερῶσιν.	et in his omnibus inter nos et vos chasma magnum firmatum est ut hii qui volunt hinc transire ad vos non possint neque { possint } inde huc transmeare	true	true	true	true	sγ
 luke	lk17_01	b.LUK.17.1	τος εἰμί	impossibilis est	Εἶπεν δὲ πρὸς τοὺς μαθητὰς αὐτοῦ· ἀνένδεκτόν ἐστιν τοῦ τὰ σκάνδαλα μὴ ἐλθεῖν , πλὴν οὐαὶ δι’ οὗ ἔρχεται·	et ad discipulos suos ait inpossibile est ut non veniant scandala vae autem illi per quem veniunt	true	true	false	false	 
 luke	lk17_10	b.LUK.17.10	ὀφείλω	debeo	οὕτως καὶ ὑμεῖς, ὅταν ποιήσητε πάντα τὰ διαταχθέντα ὑμῖν, λέγετε ὅτι δοῦλοι ἀχρεῖοί ἐσμεν, ὃ ὠφείλομεν ποιῆσαι πεποιήκαμεν.	sic et vos cum feceritis omnia quae praecepta sunt vobis dicite servi inutiles sumus quod debuimus facere fecimus	true	true	false	false	 
 luke	lk17_23	b.LUK.17.23	not preselected	nolo	καὶ ἐροῦσιν ὑμῖν· ἰδοὺ ἐκεῖ, ἤ· ἰδοὺ ὧδε· μὴ ἀπέλθητε μηδὲ διώξητε.	et dicent vobis ecce hic ecce illic nolite ire neque sectemini	false	false	false	false	 
 luke	lk17_25	b.LUK.17.25	δεῖ	oportet	πρῶτον δὲ δεῖ αὐτὸν πολλὰ παθεῖν καὶ ἀποδοκιμασθῆναι ἀπὸ τῆς γενεᾶς ταύτης .	primum autem oportet illum multa pati et reprobari a generatione hac	true	true	false	false	 
 luke	lk18_01	b.LUK.18.1	δεῖ	oportet	Ἔλεγεν δὲ παραβολὴν αὐτοῖς πρὸς τὸ δεῖν πάντοτε προσεύχεσθαι αὐτοὺς καὶ μὴ ἐγκακεῖν ,	dicebat autem et parabolam ad illos quoniam oportet semper orare et non deficere	true	true	false	false	 
 luke	lk18_04	b.LUK.18.4	θέλω	nolo	καὶ οὐκ ἤθελεν ἐπὶ χρόνον { αὐτὴν ἐκδικῆσαι } . μετὰ δὲ ταῦτα εἶπεν ἐν ἑαυτῷ· εἰ καὶ τὸν θεὸν οὐ φοβοῦμαι οὐδὲ ἄνθρωπον ἐντρέπομαι,	et nolebat per multum tempus { vindicare } post haec autem dixit intra se et si Deum non timeo nec hominem revereor	true	true	false	false	 
 luke	lk18_13	b.LUK.18.13	θέλω	nolo	ὁ δὲ τελώνης μακρόθεν ἑστὼς οὐκ ἤθελεν οὐδὲ τοὺς ὀφθαλμοὺς ἐπᾶραι εἰς τὸν οὐρανόν , ἀλλ’ ἔτυπτεν τὸ στῆθος αὐτοῦ λέγων· ὁ θεός, ἱλάσθητί μοι τῷ ἁμαρτωλῷ.	et publicanus a longe stans nolebat nec oculos ad caelum levare sed percutiebat pectus suum dicens Deus propitius esto mihi peccatori	true	true	false	false	 
 luke	lk18_16	b.LUK.18.16	not preselected	nolo	ὁ δὲ Ἰησοῦς προσεκαλέσατο αὐτὰ λέγων· ἄφετε τὰ παιδία ἔρχεσθαι πρός με καὶ μὴ κωλύετε αὐτά, τῶν γὰρ τοιούτων ἐστὶν ἡ βασιλεία τοῦ θεοῦ.	Iesus autem convocans illos dixit sinite pueros venire ad me et nolite eos vetare talium est enim regnum Dei	false	false	false	false	 
 luke	lk18_26	b.LUK.18.26	δύναμαι	possum	εἶπαν δὲ οἱ ἀκούσαντες· καὶ τίς δύναται σωθῆναι ;	et dixerunt qui audiebant et quis potest salvus fieri	true	true	false	false	so
 luke	lk18_27	b.LUK.18.27	ἀδύνατος	impossibilis est	ὁ δὲ εἶπεν· τὰ ἀδύνατα παρὰ ἀνθρώποις δυνατὰ παρὰ τῷ θεῷ ἐστιν.	ait illis quae inpossibilia sunt apud homines possibilia sunt apud Deum	true	true	false	false	sμ
 luke	lk18_27b	b.LUK.18.27	δυνατός	possibilis	ὁ δὲ εἶπεν· τὰ ἀδύνατα παρὰ ἀνθρώποις δυνατὰ παρὰ τῷ θεῷ ἐστιν.	ait illis quae inpossibilia sunt apud homines possibilia sunt apud Deum	true	true	false	false	sμ
